Name	Length	EffectiveLength	TPM	NumReads
FBtr0085540	1395	1224.06	103.548	1059.11
FBtr0332852	1671	1500.06	0	0
FBtr0086750	1553	1382.06	6.33527	73.1625
FBtr0072968	885	714.139	0.167579	1
FBtr0074353	2545	2374.06	1.78569	35.4238
FBtr0074354	1960	1789.06	27.1756	406.257
FBtr0306801	1792	1621.06	1.0121	13.7094
FBtr0084241	741	570.139	0	0
FBtr0344227	1324	1153.06	0	0
FBtr0081109	1883	1712.06	43.8683	627.577
FBtr0076729	5041	4870.06	13.7366	559
FBtr0339250	4659	4488.06	10.7581	403.452
FBtr0084507	5687	5516.06	7.53978	347.524
FBtr0301418	3121	2950.06	58.0045	1429.85
FBtr0084508	4881	4710.06	1.08567	42.7288
FBtr0084506	4105	3934.06	22.064	725.309
FBtr0086707	2136	1965.06	0.108303	1.77833
FBtr0079978	2271	2100.06	1.36767	24
FBtr0343411	972	801.139	5.29701	35.4598
FBtr0071360	520	349.281	5438.43	15872.5
FBtr0301214	363	192.52	0	0
FBtr0346683	2867	2696.06	9.72466	219.079
FBtr0302227	3417	3246.06	10.6202	288.061
FBtr0302226	3937	3766.06	3.34275	105.193
FBtr0334938	2867	2696.06	9.72466	219.079
FBtr0086958	3130	2959.06	17.0267	421
FBtr0340213	3151	2980.06	0	0
FBtr0073212	1620	1449.06	50.0483	606
FBtr0079120	1474	1303.06	0.0864281	0.941058
FBtr0079119	1477	1306.06	0.0053482	0.0583671
FBtr0079118	1482	1311.06	5.25152e-05	0.000575313
FBtr0333970	4928	4757.06	0.0617198	2.45336
FBtr0078461	2989	2818.06	0.0232144	0.546643
FBtr0333969	3800	3629.06	0	0
FBtr0079159	480	309.382	0	0
FBtr0342621	474	303.413	0.394429	1
FBtr0342622	489	318.382	0	0
FBtr0073929	772	601.139	0.19908	1
FBtr0113680	1504	1333.06	27.2361	303.384
FBtr0334940	1443	1272.06	5.97458	63.5056
FBtr0113681	1651	1480.06	4.14078	51.2105
FBtr0113679	1575	1404.06	17.2089	201.9
FBtr0331543	2729	2558.06	0	0
FBtr0076414	2854	2683.06	0	0
FBtr0330235	4193	4022.06	12.6309	424.503
FBtr0071633	4006	3835.06	6.14795e-06	0.000197015
FBtr0330236	4022	3851.06	15.1781	488.422
FBtr0310423	4678	4507.06	7.84209	295.34
FBtr0071632	4022	3851.06	15.1781	488.422
FBtr0344151	1834	1663.06	0	0
FBtr0273442	1711	1540.06	0.563612	7.25296
FBtr0070101	1805	1634.06	0	0
FBtr0070102	1821	1650.06	0	0
FBtr0344150	1730	1559.06	0	0
FBtr0273443	1603	1432.06	0	0
FBtr0084736	1416	1245.06	4.46092	46.41
FBtr0078380	2439	2268.06	0.0527653	1
FBtr0345230	1488	1317.06	0	0
FBtr0345231	1649	1478.06	0.242903	3
FBtr0087872	780	609.139	2.75052	14
FBtr0306540	1430	1259.06	0.537264	5.65238
FBtr0301733	1694	1523.06	5.40905	68.839
FBtr0078101	1841	1670.06	14.7292	205.546
FBtr0302164	1458	1287.06	16.1571	173.763
FBtr0331680	1536	1365.06	6.24201	71.1989
FBtr0087192	516	345.316	0	0
FBtr0332946	3947	3776.06	1.38753	43.7804
FBtr0100437	2559	2388.06	25.182	502.496
FBtr0100438	2579	2408.06	20.3108	408.688
FBtr0100436	2567	2396.06	49.3961	988.979
FBtr0100440	1920	1749.06	91.4162	1336.06
FBtr0346676	2200	2029.06	0	0
FBtr0346677	2361	2190.06	0	0
FBtr0346675	1964	1793.06	3.03927	45.5366
FBtr0114504	1000	829.058	0.14435	1
FBtr0072134	4608	4437.06	12.3528	457.991
FBtr0343298	4596	4425.06	0.000242124	0.00895272
FBtr0085544	1250	1079.06	71.6454	645.998
FBtr0074991	1227	1056.06	11.9757	105.678
FBtr0344454	1635	1464.06	0.478449	5.85318
FBtr0081900	1173	1002.06	0	0
FBtr0087920	1186	1015.06	0.353698	3
FBtr0333540	6355	6184.06	16.5086	853.062
FBtr0333541	6430	6259.06	13.7533	719.306
FBtr0079036	6376	6205.06	385.437	19984.6
FBtr0334905	538	367.246	0	0
FBtr0345666	3069	2898.06	0	0
FBtr0071521	2649	2478.06	0.0784247	1.62391
FBtr0342788	2652	2481.06	0.0181409	0.376091
FBtr0344823	7606	7435.06	0	0
FBtr0344822	7875	7704.06	0.760738	48.9725
FBtr0079549	1792	1621.06	78.4022	1062
FBtr0345935	2670	2499.06	0	0
FBtr0088788	2527	2356.06	43.7848	862
FBtr0083478	2113	1942.06	14.4421	234.364
FBtr0331348	2141	1970.06	0	0
FBtr0070147	1603	1432.06	0.167137	2
FBtr0299564	2628	2457.06	3.65299	75
FBtr0331702	1497	1326.06	0	0
FBtr0084215	2693	2522.06	5.07728	107
FBtr0071155	2017	1846.06	10.3075	159
FBtr0304706	1323	1152.06	0	0
FBtr0342919	2624	2453.06	0.856349	17.5532
FBtr0081110	2065	1894.06	0.344153	5.44681
FBtr0074152	897	726.139	5.34506	32.4317
FBtr0074151	909	738.139	96.2396	593.593
FBtr0340417	1282	1111.06	9.476	87.975
FBtr0100380	2412	2241.06	14.0181	262.506
FBtr0070435	2599	2428.06	1.27994	25.9685
FBtr0331161	2412	2241.06	14.0181	262.506
FBtr0076636	3303	3132.06	0.0764192	2
FBtr0300194	3499	3328.06	0	0
FBtr0330165	3303	3132.06	0.0764192	2
FBtr0076637	3611	3440.06	0	0
FBtr0091938	1855	1684.06	0	0
FBtr0091937	4064	3893.06	0.0067716	0.220282
FBtr0112525	772	601.139	0.796321	4
FBtr0086946	7489	7318.06	8.46594	517.688
FBtr0340220	7429	7258.06	9.69129e-09	5.87759e-07
FBtr0340219	8006	7835.06	0.00605649	0.396516
FBtr0113090	8012	7841.06	12.1209	794.159
FBtr0114535	1822	1651.06	0.0724837	1
FBtr0308781	1198	1027.06	0	0
FBtr0075038	1201	1030.06	0	0
FBtr0070717	1594	1423.06	0	0
FBtr0273404	2359	2188.06	19.6353	359
FBtr0072734	1187	1016.06	0	0
FBtr0073964	1872	1701.06	24.4829	348
FBtr0100648	1783	1612.06	3.51985	47.4135
FBtr0077799	1647	1476.06	1.6691	20.5865
FBtr0333226	1628	1457.06	0	0
FBtr0071512	690	519.246	4.01013e-05	0.000173992
FBtr0310297	686	515.246	0.464494	1.99983
FBtr0077163	445	274.413	0.436113	1
FBtr0075164	349	178.538	0	0
FBtr0300330	6355	6184.06	0	0
FBtr0345168	5742	5571.06	0.155322	7.2305
FBtr0330048	6101	5930.06	0.338753	16.7857
FBtr0344719	4557	4386.06	3.18084	116.577
FBtr0084837	4493	4322.06	24.4335	882.418
FBtr0344718	4493	4322.06	24.4335	882.418
FBtr0084838	4557	4386.06	3.18084	116.577
FBtr0089590	3394	3223.06	2.8356	76.3679
FBtr0089589	3132	2961.06	0.908273	22.473
FBtr0089591	3198	3027.06	32.7611	828.661
FBtr0089592	3394	3223.06	0	0
FBtr0089593	3007	2836.06	106.064	2513.5
FBtr0079325	1452	1281.06	8.59452	92
FBtr0331620	1799	1628.06	0	0
FBtr0080909	1617	1446.06	3.47589	42
FBtr0084967	1248	1077.06	102.112	919
FBtr0088047	2249	2078.06	2.07024	35.9481
FBtr0088048	2316	2145.06	12.4443	223.052
FBtr0087562	1942	1771.06	1.82446	27
FBtr0087455	1781	1610.06	0.222988	3
FBtr0084319	2267	2096.06	3.25442	57
FBtr0087083	1298	1127.06	0.424733	4
FBtr0300129	1520	1349.06	0.26613	3
FBtr0087922	650	479.246	0.499429	2
FBtr0290095	3458	3287.06	0	0
FBtr0339762	3556	3385.06	0	0
FBtr0304923	3481	3310.06	0	0
FBtr0071900	3395	3224.06	0.222891	6.00473
FBtr0304921	3544	3373.06	0	0
FBtr0345719	2664	2493.06	0	0
FBtr0321293	2477	2306.06	0	0
FBtr0080242	2381	2210.06	360.423	6656
FBtr0091477	1656	1485.06	14.3406	177.954
FBtr0091476	1360	1189.06	1.73797	17.268
FBtr0091475	2574	2403.06	0.243053	4.88049
FBtr0330119	2574	2403.06	0.243053	4.88049
FBtr0306383	2672	2501.06	0	0
FBtr0091478	1508	1337.06	35.3564	395.017
FBtr0070692	942	771.139	0	0
FBtr0082275	773	602.139	72.7154	365.865
FBtr0082277	1528	1357.06	9.09519	103.135
FBtr0343664	1377	1206.06	0	0
FBtr0080579	1368	1197.06	0	0
FBtr0084353	1291	1120.06	0	0
FBtr0333019	1397	1226.06	0.0976094	1
FBtr0075751	1564	1393.06	0	0
FBtr0302544	2196	2025.06	0	0
FBtr0332730	2080	1909.06	1.29423	20.6456
FBtr0076849	2080	1909.06	21.8515	348.576
FBtr0076848	1268	1097.06	143.872	1318.87
FBtr0302545	1127	956.058	14.1861	113.33
FBtr0302543	2065	1894.06	2.1216	33.578
FBtr0075556	1034	863.058	1.24797	9
FBtr0088476	1105	934.058	0.128123	1
FBtr0076288	2074	1903.06	0.0628855	1
FBtr0081062	1517	1346.06	11.6469	131
FBtr0343823	2041	1870.06	0	0
FBtr0302414	653	482.246	0	0
FBtr0080260	6207	6036.06	0.174191	8.7857
FBtr0335473	6184	6013.06	9.97698	501.293
FBtr0080262	6047	5876.06	0	0
FBtr0335475	5631	5460.06	2.94587	134.403
FBtr0335476	5617	5446.06	90.3138	4109.93
FBtr0305262	6150	5979.06	0.371504	18.5607
FBtr0080263	5642	5471.06	0.443541	20.277
FBtr0080261	5936	5765.06	17.141	825.726
FBtr0335474	6097	5926.06	0	0
FBtr0079540	655	484.246	13.3454	54
FBtr0071491	2782	2611.06	4.32502	94.363
FBtr0081765	3072	2901.06	2.72699	66.1056
FBtr0339715	3051	2880.06	87.7318	2111.33
FBtr0339713	3292	3121.06	0.115356	3.00842
FBtr0339714	3271	3100.06	3.1485	81.5589
FBtr0333803	3038	2867.06	3.43328	82.2514
FBtr0070346	2515	2344.06	49.4592	968.753
FBtr0329981	1935	1764.06	1.41627	20.8764
FBtr0079018	1428	1257.06	23.6219	248.124
FBtr0075585	1486	1315.06	0	0
FBtr0331736	1470	1299.06	0.552745	6
FBtr0073785	1320	1149.06	0	0
FBtr0332298	1958	1787.06	0	0
FBtr0332297	1808	1637.06	0	0
FBtr0344999	1917	1746.06	0.13708	2
FBtr0076291	856	685.139	0	0
FBtr0087157	822	651.139	56.6083	308
FBtr0332672	1606	1435.06	0	0
FBtr0303155	1900	1729.06	0	0
FBtr0300713	1261	1090.06	0.111038	1.01139
FBtr0301601	3269	3098.06	0	0
FBtr0333456	3166	2995.06	0	0
FBtr0333455	3265	3094.06	1.92337e-08	4.97267e-07
FBtr0301600	3292	3121.06	20.1308	525
FBtr0304864	3281	3110.06	0.615408	15.993
FBtr0304859	3802	3631.06	0	0
FBtr0304856	4270	4099.06	0	0
FBtr0304858	3987	3816.06	0	0
FBtr0304863	2284	2113.06	0	0
FBtr0332234	4146	3975.06	0	0
FBtr0332232	4085	3914.06	0	0
FBtr0304860	4094	3923.06	0.118164	3.87354
FBtr0304861	3190	3019.06	0.40169	10.1335
FBtr0304862	4239	4068.06	0	0
FBtr0332233	4177	4006.06	0	0
FBtr0344845	1725	1554.06	7.58493	98.4954
FBtr0081190	1583	1412.06	1.82791	21.5678
FBtr0344844	1494	1323.06	4.87875	53.9368
FBtr0075358	2255	2084.06	8.06796	140.498
FBtr0331560	1899	1728.06	63.0558	910.502
FBtr0303294	3407	3236.06	1.07069	28.9519
FBtr0073972	2534	2363.06	15.8444	312.858
FBtr0308838	2980	2809.06	0	0
FBtr0343521	2780	2609.06	5.36799e-06	0.000117029
FBtr0086028	2163	1992.06	29.5574	492
FBtr0335289	2720	2549.06	0	0
FBtr0300060	993	822.058	0	0
FBtr0332918	998	827.058	0.289399	2
FBtr0087522	1064	893.058	0	0
FBtr0334331	2072	1901.06	0.387081	6.14886
FBtr0309098	1488	1317.06	2.73531	30.1029
FBtr0309099	802	631.139	28.0156	147.748
FBtr0089329	1986	1815.06	854.773	12964
FBtr0303784	816	645.139	0.185502	1
FBtr0074193	902	731.139	0.818414	5
FBtr0445184	1321	1150.06	0.796269	7.65204
FBtr0081276	1297	1126.06	9.80112	92.2219
FBtr0086475	281	110.579	1.08225	1
FBtr0331654	6463	6292.06	16.4518	864.976
FBtr0305980	6216	6045.06	4.02189e-07	2.03155e-05
FBtr0077674	6332	6161.06	25.1745	1296.02
FBtr0346521	559	388.246	0	0
FBtr0306142	718	547.139	24.935	114
FBtr0346522	910	739.139	0	0
FBtr0100322	2426	2255.06	0	0
FBtr0301484	1949	1778.06	0	0
FBtr0331930	5007	4836.06	0.222717	9
FBtr0084260	2258	2087.06	0	0
FBtr0076276	597	426.246	192.324	685
FBtr0305898	1751	1580.06	7.5369	99.5092
FBtr0076240	1955	1784.06	1.17328	17.4908
FBtr0080336	5159	4988.06	0.0719825	3.00024
FBtr0112654	2110	1939.06	0	0
FBtr0344385	2077	1906.06	0	0
FBtr0112656	1960	1789.06	0.200678	3
FBtr0087629	3427	3256.06	0.0367545	1
FBtr0333596	4076	3905.06	5.13192e-05	0.00167458
FBtr0075386	4006	3835.06	0	0
FBtr0075387	4082	3911.06	13.8307	451.998
FBtr0088973	725	554.139	0	0
FBtr0088972	718	547.139	3.68122	16.8301
FBtr0100138	897	726.139	2.00572	12.1699
FBtr0339793	2017	1846.06	0.412799	6.36769
FBtr0078356	1945	1774.06	0.942755	13.9754
FBtr0332713	1961	1790.06	3.35106	50.1241
FBtr0332712	2174	2003.06	0	0
FBtr0332715	2370	2199.06	0.739826	13.5945
FBtr0332714	2157	1986.06	0.0825582	1.37009
FBtr0343440	1961	1790.06	0	0
FBtr0343441	998	827.058	0	0
FBtr0331502	2959	2788.06	0	0
FBtr0304004	1052	881.058	0	0
FBtr0304003	1422	1251.06	0	0
FBtr0073581	2344	2173.06	0.165231	3.00027
FBtr0290300	4614	4443.06	0	0
FBtr0086569	4279	4108.06	0.572913	19.6663
FBtr0086566	4661	4490.06	0	0
FBtr0086567	4358	4187.06	0	0
FBtr0086568	4513	4342.06	1.53429	55.6674
FBtr0344564	4279	4108.06	0.572913	19.6663
FBtr0082593	1167	996.058	82.3016	685
FBtr0335252	1818	1647.06	0	0
FBtr0335254	1866	1695.06	0	0
FBtr0335253	1812	1641.06	0.271988	3.72968
FBtr0300778	1372	1201.06	0.126576	1.27032
FBtr0084968	657	486.246	34.7029	141
FBtr0082538	2384	2213.06	0.0540766	1
FBtr0078215	1124	953.058	9.41769	75
FBtr0079615	3279	3108.06	0.655681	17.0286
FBtr0112836	4785	4614.06	0	0
FBtr0112835	4992	4821.06	0	0
FBtr0330693	3826	3655.06	0.460938	14.0778
FBtr0079616	3420	3249.06	20.366	552.918
FBtr0330692	3302	3131.06	0	0
FBtr0079618	4026	3855.06	0	0
FBtr0079617	3674	3503.06	3.92791	114.976
FBtr0078763	4170	3999.06	0.0299257	1
FBtr0089688	1344	1173.06	16.5977	162.691
FBtr0089687	1270	1099.06	0	0
FBtr0309258	1305	1134.06	11.4296	108.309
FBtr0075697	923	752.139	0.159113	1
FBtr0070922	2022	1851.06	7.87793	121.851
FBtr0075736	679	508.246	0.235466	1
FBtr0075737	717	546.139	0	0
FBtr0083257	4341	4170.06	0	0
FBtr0083258	4066	3895.06	28.1439	916
FBtr0301083	3920	3749.06	0.873539	27.3654
FBtr0301084	3372	3201.06	5.13572	137.37
FBtr0083234	2013	1842.06	0	0
FBtr0114564	2230	2059.06	25.0812	431.534
FBtr0088126	808	637.139	67.8072	361
FBtr0076266	912	741.139	0.32383	2.00546
FBtr0339801	1161	990.058	0	0
FBtr0088348	1031	860.058	36.7349	264
FBtr0083360	2423	2252.06	0	0
FBtr0079952	928	757.139	169.969	1075.33
FBtr0079951	847	676.139	65.9613	372.668
FBtr0333875	1126	955.058	0	0
FBtr0073698	1167	996.058	6.48801	54
FBtr0333259	5214	5043.06	0	0
FBtr0077567	5073	4902.06	0	0
FBtr0445397	5073	4902.06	0	0
FBtr0333255	3525	3354.06	0	0
FBtr0333252	5077	4906.06	0	0
FBtr0333256	5404	5233.06	0	0
FBtr0333254	3136	2965.06	0	0
FBtr0333258	5020	4849.06	0	0
FBtr0333253	5641	5470.06	0	0
FBtr0112394	1155	984.058	0	0
FBtr0344456	412	241.413	0.991455	2
FBtr0344457	543	372.246	0	0
FBtr0310394	4895	4724.06	1.26665	50
FBtr0342928	612	441.246	6.79808	25.0648
FBtr0081192	471	300.413	51.762	129.935
FBtr0083461	636	465.246	0	0
FBtr0079809	3558	3387.06	14.8045	419
FBtr0077476	1436	1265.06	0	0
FBtr0345748	1595	1424.06	0	0
FBtr0086061	3390	3219.06	0.314337	8.45515
FBtr0086060	3043	2872.06	53.2336	1277.54
FBtr0300864	1867	1696.06	0	0
FBtr0300863	1827	1656.06	0	0
FBtr0300615	2611	2440.06	0.00272461	0.0555523
FBtr0080808	2603	2432.06	0.144888	2.94445
FBtr0332853	2057	1886.06	0.235806	3.71627
FBtr0086749	1015	844.058	44.71	315.337
FBtr0307174	1972	1801.06	1.06371	16.0085
FBtr0072249	3936	3765.06	20.724	651.992
FBtr0070892	5690	5519.06	0	0
FBtr0301014	699	528.246	6.11688	27
FBtr0075684	964	793.139	0	0
FBtr0345746	1958	1787.06	0	0
FBtr0080066	1834	1663.06	0.0719607	1
FBtr0080344	3436	3265.06	0.0319491	0.87166
FBtr0331645	4147	3976.06	0.0998068	3.31597
FBtr0331998	3510	3339.06	0	0
FBtr0300567	2302	2131.06	0	0
FBtr0331648	2431	2260.06	0	0
FBtr0080345	2651	2480.06	0	0
FBtr0331647	3019	2848.06	0	0
FBtr0080347	2385	2214.06	0.0872732	1.61461
FBtr0331646	3381	3210.06	0.0819603	2.19844
FBtr0331644	3342	3171.06	0	0
FBtr0081243	1196	1025.06	3.5764	30.6332
FBtr0331324	1357	1186.06	0.743322	7.36682
FBtr0305567	2316	2145.06	0	0
FBtr0310273	2294	2123.06	0	0
FBtr0305664	4905	4734.06	0	0
FBtr0305665	5035	4864.06	0	0
FBtr0305666	5035	4864.06	0	0
FBtr0305663	1459	1288.06	0.092911	1
FBtr0343221	2362	2191.06	0.0273098	0.5
FBtr0347398	1124	953.058	0	0
FBtr0343220	2362	2191.06	0.0273098	0.5
FBtr0113313	1101	930.058	0	0
FBtr0072483	1527	1356.06	30.1822	342
FBtr0075470	624	453.246	0	0
FBtr0112529	848	677.139	0	0
FBtr0345509	2972	2801.06	0	0
FBtr0302174	2966	2795.06	0	0
FBtr0302175	2336	2165.06	0	0
FBtr0070277	2149	1978.06	6.35912	105.107
FBtr0070529	2348	2177.06	9.90855	180.251
FBtr0070527	2416	2245.06	0	0
FBtr0070528	2653	2482.06	4.55926	94.5591
FBtr0290305	2437	2266.06	6.57353	124.471
FBtr0331199	3589	3418.06	0.661187	18.8843
FBtr0347554	3408	3237.06	3.32368	89.9015
FBtr0290306	2408	2237.06	0	0
FBtr0331200	2336	2165.06	2.80488	50.7435
FBtr0074609	2199	2028.06	0.65325	11.0702
FBtr0074610	3049	2878.06	0.703969	16.9298
FBtr0075838	4812	4641.06	0.103144	4
FBtr0074392	1497	1326.06	0	0
FBtr0071739	788	617.139	0.387838	2
FBtr0076223	1194	1023.06	41.5738	355.4
FBtr0082098	946	775.139	302.221	1957.5
FBtr0346100	943	772.139	4.48981	28.9682
FBtr0083804	703	532.246	331.209	1473.03
FBtr0083987	3607	3436.06	0.0696582	2
FBtr0332449	3813	3642.06	0	0
FBtr0335201	3233	3062.06	0.597581	15.29
FBtr0335202	2913	2742.06	0	0
FBtr0335203	3446	3275.06	0	0
FBtr0308801	1717	1546.06	0	0
FBtr0308800	1511	1340.06	0	0
FBtr0080376	911	740.139	0	0
FBtr0078087	2775	2604.06	9.91183	215.676
FBtr0331233	2714	2543.06	0.295886	6.28751
FBtr0331232	2041	1870.06	62.0435	969.503
FBtr0304741	1938	1767.06	2.42004e-09	3.57331e-08
FBtr0078088	2063	1892.06	0.000382873	0.00605322
FBtr0079070	3058	2887.06	3.69862	89.2261
FBtr0079071	3841	3670.06	0.081837	2.50969
FBtr0342936	3890	3719.06	0.538245	16.7267
FBtr0300020	3455	3284.06	9.86594	270.736
FBtr0346579	4068	3897.06	0	0
FBtr0343046	4005	3834.06	0.772095	24.7359
FBtr0074623	3850	3679.06	22.5236	692.425
FBtr0071358	1664	1493.06	15.3896	192
FBtr0077605	2973	2802.06	0	0
FBtr0305575	2936	2765.06	0	0
FBtr0077606	2953	2782.06	0	0
FBtr0077607	2438	2267.06	0.422309	8
FBtr0301229	5806	5635.06	6.5876	310.187
FBtr0339674	5479	5308.06	22.1584	982.813
FBtr0073362	1958	1787.06	0.334837	5
FBtr0073038	423	252.413	1.8965	4
FBtr0306140	718	547.139	24.935	114
FBtr0346523	910	739.139	0	0
FBtr0343115	2279	2108.06	7.55422	133.067
FBtr0081126	1978	1807.06	72.5796	1095.93
FBtr0342884	2281	2110.06	0	0
FBtr0071591	2563	2392.06	1.20446	24.0748
FBtr0071589	2226	2055.06	48.4461	831.918
FBtr0071590	2399	2228.06	3.54105	65.9259
FBtr0340397	1488	1317.06	0	0
FBtr0073809	1209	1038.06	34.932	303
FBtr0080925	1138	967.058	0.123751	1
FBtr0091852	529	358.246	0.853702	2.55556
FBtr0083938	3080	2909.06	0.0822773	2
FBtr0087822	6320	6149.06	3.66992	188.566
FBtr0087821	5867	5696.06	0	0
FBtr0339649	6293	6122.06	1.68963	86.4344
FBtr0310052	952	781.139	9.55527	62.369
FBtr0346182	1141	970.058	1.18817	9.63104
FBtr0089702	968	797.139	0	0
FBtr0334159	2476	2305.06	0	0
FBtr0077706	2754	2583.06	4.93341e-07	1.06483e-05
FBtr0334158	2704	2533.06	6.09228	128.95
FBtr0077708	2401	2230.06	23.6577	440.846
FBtr0334161	2261	2090.06	1.75121e-09	3.0584e-08
FBtr0077705	2613	2442.06	3.26086	66.5404
FBtr0077707	2710	2539.06	8.84523	187.663
FBtr0334160	2530	2359.06	3.11646e-07	6.14323e-06
FBtr0072354	525	354.246	0	0
FBtr0309194	2398	2227.06	0	0
FBtr0309195	2358	2187.06	0.164159	3
FBtr0085737	2643	2472.06	0	0
FBtr0071265	517	346.281	8.33003	24.1031
FBtr0333603	800	629.139	1.69237	8.8969
FBtr0074076	1261	1090.06	1.71408	15.6127
FBtr0346184	1489	1318.06	2.09956	23.1238
FBtr0077904	873	702.139	11.7331	68.839
FBtr0333543	1198	1027.06	0.368321	3.16096
FBtr0073402	871	700.139	0	0
FBtr0076316	2112	1941.06	0.0616544	1
FBtr0340486	5259	5088.06	0	0
FBtr0076608	838	667.139	0	0
FBtr0336967	2203	2032.06	0	0
FBtr0336968	2263	2092.06	0	0
FBtr0330089	3119	2948.06	0	0
FBtr0075035	2483	2312.06	49.7706	961.543
FBtr0333220	4696	4525.06	0.141936	5.36678
FBtr0075036	2053	1882.06	3.94812	62.0899
FBtr0084930	1337	1166.06	19.8993	193.89
FBtr0331359	1289	1118.06	0	0
FBtr0084931	1373	1202.06	4.19241	42.1101
FBtr0084929	1437	1266.06	0	0
FBtr0086329	732	561.139	0	0
FBtr0301847	3338	3167.06	39.6735	1049.91
FBtr0301849	3394	3223.06	0	0
FBtr0301848	3659	3488.06	5.18583	151.147
FBtr0343497	2366	2195.06	18.7517	343.941
FBtr0305056	4657	4486.06	36.2253	1357.92
FBtr0301850	1571	1400.06	3.05254	35.7112
FBtr0301851	2311	2140.06	17.9153	320.366
FBtr0075213	571	400.246	0	0
FBtr0089553	999	828.058	55.0458	380.875
FBtr0307024	2671	2500.06	0	0
FBtr0339342	2645	2474.06	0	0
FBtr0339343	2675	2504.06	0	0
FBtr0077169	2015	1844.06	86.0541	1326
FBtr0074026	4791	4620.06	0.0257862	0.995478
FBtr0112984	5349	5178.06	0	0
FBtr0330402	4791	4620.06	0.0257862	0.995478
FBtr0340410	4809	4638.06	0.000233347	0.00904349
FBtr0080254	1218	1047.06	0	0
FBtr0100081	427	256.413	0	0
FBtr0343410	747	576.139	0	0
FBtr0299544	4377	4206.06	0	0
FBtr0332252	4294	4123.06	0.366139	12.6143
FBtr0344096	7085	6914.06	0.000177098	0.0102316
FBtr0344102	7053	6882.06	0.0485275	2.79064
FBtr0344097	7072	6901.06	0.00172661	0.0995654
FBtr0344101	7149	6978.06	2.54877e-09	1.48615e-07
FBtr0344098	7072	6901.06	0.00172661	0.0995654
FBtr0344099	7375	7204.06	0	0
FBtr0344100	7375	7204.06	0	0
FBtr0079201	1290	1119.06	0	0
FBtr0076468	8463	8292.06	19.4261	1346
FBtr0086609	1782	1611.06	0.371417	5
FBtr0308057	783	612.139	0.195503	1
FBtr0076148	410	239.437	0	0
FBtr0071710	1029	858.058	0.83683	6
FBtr0302419	587	416.246	0	0
FBtr0079417	2078	1907.06	24.9223	397.145
FBtr0079416	2027	1856.06	1.02228	15.8547
FBtr0083533	609	438.246	0	0
FBtr0346730	654	483.246	0	0
FBtr0345816	2161	1990.06	0.708135	11.7755
FBtr0074841	1992	1821.06	3.7919	57.7004
FBtr0074842	1930	1759.06	40.3795	593.524
FBtr0345392	2563	2392.06	0.412598	8.24701
FBtr0087359	2273	2102.06	0.0141812	0.249088
FBtr0340003	2324	2153.06	0	0
FBtr0083851	1917	1746.06	0.06854	1
FBtr0075905	787	616.139	0.388467	2
FBtr0083648	2842	2671.06	0	0
FBtr0083642	5140	4969.06	0	0
FBtr0083646	5546	5375.06	4.06975	182.788
FBtr0083645	6798	6627.06	0	0
FBtr0083649	2994	2823.06	0.846356	19.965
FBtr0330040	8399	8228.06	0	0
FBtr0083640	8399	8228.06	0	0
FBtr0083641	4159	3988.06	19.9919	666.213
FBtr0083644	6960	6789.06	1.53813	87.2567
FBtr0083652	2845	2674.06	0	0
FBtr0083651	3402	3231.06	11.6952	315.754
FBtr0301284	3554	3383.06	0	0
FBtr0083650	6650	6479.06	9.23343	499.887
FBtr0083647	2254	2083.06	13.81	240.376
FBtr0083643	3539	3368.06	0	0
FBtr0310148	2279	2108.06	0	0
FBtr0310147	2351	2180.06	1.95932	35.692
FBtr0339285	2339	2168.06	0	0
FBtr0300369	2488	2317.06	0	0
FBtr0077068	1361	1190.06	0	0
FBtr0346804	1039	868.058	0	0
FBtr0075979	2691	2520.06	0	0
FBtr0100170	2624	2453.06	0.147926	3.03215
FBtr0339921	3148	2977.06	0	0
FBtr0076476	1028	857.058	7.26099	52
FBtr0074175	1677	1506.06	28.8978	363.667
FBtr0074174	2250	2079.06	0	0
FBtr0300787	2160	1989.06	1.88521	31.3331
FBtr0300859	600	429.246	0	0
FBtr0310322	562	391.246	0	0
FBtr0071094	643	472.246	5522.04	21790.4
FBtr0071095	877	706.139	3.2609	19.2409
FBtr0070396	3052	2881.06	6.97846	168
FBtr0333710	1422	1251.06	0	0
FBtr0075048	1328	1157.06	0	0
FBtr0301267	3208	3037.06	0	0
FBtr0083404	921	750.139	0.319074	2
FBtr0345013	1517	1346.06	0.0884986	0.9954
FBtr0290142	1523	1352.06	0.000407158	0.00459998
FBtr0332186	2044	1873.06	13.3107	208.328
FBtr0079759	2260	2089.06	0.55405	9.67157
FBtr0332187	2628	2457.06	0	0
FBtr0305614	5523	5352.06	0	0
FBtr0345173	5536	5365.06	0	0
FBtr0305613	4825	4654.06	0.334291	13.0003
FBtr0073537	772	601.139	1.39356	7
FBtr0070159	387	216.459	126.056	228
FBtr0077815	2130	1959.06	49.359	808
FBtr0335485	1186	1015.06	0.117899	1
FBtr0079470	1248	1077.06	0	0
FBtr0081472	2391	2220.06	46.2515	858
FBtr0091637	546	375.246	0	0
FBtr0073720	1951	1780.06	82.5592	1228
FBtr0088171	611	440.246	0	0
FBtr0085710	1378	1207.06	0	0
FBtr0089948	2222	2051.06	0.916572	15.7088
FBtr0345720	2361	2190.06	5.46475	100.005
FBtr0114603	2237	2066.06	3.88563	67.0812
