Name	Length	EffectiveLength	TPM	NumReads
FBgn0283473	2129	1958.06	19.497	319
FBgn0265194	1248.92	1218.6	21.8521	1254.27
FBgn0267883	410	239.437	0	0
FBgn0052212	730	559.139	14.909	69.6572
FBgn0034627	1613	1442.06	5.31129	64
FBgn0066114	1560	1389.06	36.2714	421
FBgn0035770	1533.54	1427.07	12.3798	237
FBgn0031040	442.692	308.853	41.3049	136
FBgn0026261	981	810.058	35.4566	240
FBgn0266710	611	440.246	30.7175	113
FBgn0036860	1536	1365.06	0	0
FBgn0004783	765	594.139	0	0
FBgn0022709	820.491	686.506	9.84124	72
FBgn0032061	1806	1635.06	0.365965	5
FBgn0020510	871.714	809.076	61.7893	1140
FBgn0035413	541	370.246	0.646461	2
FBgn0040367	1884	1713.06	0.558882	8
FBgn0261952	523	352.246	0.339748	1
FBgn0035936	1234.43	1141.27	1.08573	19
FBgn0032626	1365	1194.06	0	0
FBgn0039714	407.388	364.526	177.922	2161.37
FBgn0045473	1194	1023.06	0	0
FBgn0031523	1565	1394.06	0	0
FBgn0034800	941.516	843.232	5.95684	73
FBgn0031649	2888	2717.06	0	0
FBgn0034974	938.333	881.353	0.0905236	2
FBgn0040340	837.067	757.507	50.9635	693.094
FBgn0086358	1677.42	1589.23	43.9393	1131
FBgn0031533	1338	1167.06	0.102544	1
FBgn0030167	1813	1642.06	0	0
FBgn0030010	918	832.53	4.02496	56
FBgn0035445	1636	1465.06	4.90116	60
FBgn0261871	2350	2179.06	0	0
FBgn0051278	436	350.57	8.36363	49
FBgn0003279	1400	1229.06	5644.01	57964
FBgn0265139	1508	1337.06	0.102541	1.14563
FBgn0030582	1006.9	950.603	29.8645	720.322
FBgn0262623	258	87.6084	0	0
FBgn0003527	1171	1000.06	2.63269	22
FBgn0036853	275.101	213.706	25.354	126
FBgn0034709	1989	1818.06	62.7976	954
FBgn0262856	163	11.2168	0	0
FBgn0036778	3383	3212.06	0.373113	10.0143
FBgn0034141	1897	1726.06	32.587	470
FBgn0037979	4040	3869.06	17.8473	577
FBgn0038221	1843	1672.06	0.286293	4
FBgn0267429	1967	1796.06	4.66423	70
FBgn0016794	3247.85	3077.48	73.6779	1901
FBgn0005775	2794	2708.53	0.0883688	4
FBgn0263248	191	24.5227	0	0
FBgn0050051	676	505.246	14.6243	61.7411
FBgn0038018	897	726.139	0.16481	1
FBgn0039709	5651	5480.06	0.0873529	4
FBgn0019624	214.073	156.65	516.144	2009
FBgn0004574	2163.32	1996.76	148.268	2539
FBgn0040285	1203.22	1117.34	82.1348	1526.41
FBgn0032911	1770.67	1656.71	0.0963154	2
FBgn0034566	1462.12	1367.79	0.0965656	2
FBgn0260481	1835	1664.06	0.719174	10
FBgn0035090	1726	1555.06	0.230875	3
FBgn0250814	1537	1366.06	243.632	2781
FBgn0030940	6138	5967.06	0.0802236	4
FBgn0028516	1776	1605.06	0	0
FBgn0034143	2188	2017.06	0	0
FBgn0265469	324	153.538	0	0
FBgn0031188	809.482	720.544	24.1095	279
FBgn0002578	788.786	673.542	0.239711	2
FBgn0036421	748.5	577.639	0	0
FBgn0267866	274	103.579	1.40127	1.21281
FBgn0033501	411.653	358.328	0.730423	7.01084
FBgn0267727	2577	2406.06	171.102	3440
FBgn0023477	1116	945.058	149.046	1177
FBgn0042710	1569	1398.06	0.0856007	1
FBgn0029826	1109	938.058	0.89304	7
FBgn0083952	796	625.139	3.34382	17.4669
FBgn0039085	1764	1593.06	0.0751227	1
FBgn0034461	752	581.139	0	0
FBgn0003638	614.997	585.402	28.7042	811
FBgn0034154	723	552.139	0.433495	2
FBgn0019960	1137.94	1062.22	63.7226	1277
FBgn0036150	2089.19	1942.85	0.421843	8
FBgn0267489	3744	3573.06	0	0
FBgn0037669	708	537.193	22.9461	103
FBgn0036592	736	565.139	0	0
FBgn0034819	388	217.459	0	0
FBgn0085430	5219.57	5133.51	19.4639	1658.04
FBgn0036176	285	114.579	0	0
FBgn0030330	2760.34	2604.06	10.6722	254
FBgn0263038	4314	4143.06	0.231745	8.02285
FBgn0262791	444.5	273.909	0	0
FBgn0039850	715	544.139	0	0
FBgn0030614	585	414.246	0	0
FBgn0267255	463	292.413	0.423723	1.03532
FBgn0052651	3719	3548.06	0	0
FBgn0000719	700.429	666.05	49.9578	1382.46
FBgn0032104	444.5	359.07	0.166646	1
FBgn0051344	1450	1279.06	24.4204	261
FBgn0265274	1014.3	907.524	2.14173	26
FBgn0039925	4376	4205.06	2.14754	75.459
FBgn0063485	1449.91	1377.02	81.2371	2192.08
FBgn0039914	2705	2534.06	12.7984	271
FBgn0020381	903.656	810.341	8.86825	110
FBgn0030695	699	613.53	12.6789	130
FBgn0004876	5665	5494.06	15.531	713
FBgn0031571	3374.34	3317.07	0.302192	25
FBgn0040348	2496	2325.06	1.86657	36.2639
FBgn0033021	2325.08	2156.95	40.4369	741
FBgn0029930	876	790.53	0.0758457	1.00202
FBgn0037539	1822	1651.06	32.0712	442.461
FBgn0037665	568.5	483.029	0.123879	1
FBgn0039722	695	524.246	0.22828	1
FBgn0085813	1975	1804.06	4225.86	63703.5
FBgn0016059	1377.83	1318.08	66.6438	2100
FBgn0026379	711.027	663.64	7.39852	148
FBgn0036870	641	470.246	1.01798	4
FBgn0034363	2136	1965.06	0.108303	1.77833
FBgn0266268	1233.75	1083.7	103.335	1066
FBgn0029810	2343	2172.06	0.110195	2
FBgn0267904	402	231.437	0	0
FBgn0260856	858	687.139	43.1927	248
FBgn0002069	659.39	602.365	202.282	3052
FBgn0038055	1746	1575.06	15.1203	199
FBgn0030960	1850	1679.06	14.8965	209
FBgn0000279	386	215.459	6.10986	11
FBgn0263247	208	38.0202	0	0
FBgn0002838	711	540.139	0.221563	1
FBgn0051730	680	509.246	0	0
FBgn0013765	825.087	792.961	45.1546	1591.97
FBgn0036876	1489.5	1318.56	0	0
FBgn0039195	1484	1313.06	0.091142	1
FBgn0037521	3192	3021.06	0	0
FBgn0039093	2058	1887.06	0	0
FBgn0259722	500.428	357.831	9.77533	35.0001
FBgn0002772	1075	904.113	0	0
FBgn0030006	616.518	521.066	12.4399	97
FBgn0250846	1314.33	1143.45	0	0
FBgn0003060	709.5	538.692	0	0
FBgn0087035	2352.35	2251.01	266.267	8448.63
FBgn0015008	1856	1685.06	0	0
FBgn0051804	856	685.139	0	0
FBgn0034503	963	792.139	36.6172	242.373
FBgn0034820	989	818.058	0	0
FBgn0024184	1055.84	992.877	0.0887917	2
FBgn0037677	857	686.139	0	0
FBgn0032050	2237.28	2068.86	87.9987	1544
FBgn0029824	1710.75	1612.03	9.77543	228
FBgn0283724	1201.54	1161.95	23.515	986
FBgn0034612	4426	4255.06	0.311672	11.0816
FBgn0038369	410.516	324.666	118.904	642
FBgn0051313	395.314	267.873	6.00575	18
FBgn0047000	310	139.553	0.857556	1
FBgn0036199	1438.86	1287.69	31.8074	387
FBgn0026371	3371	3200.06	7.2764	194.568
FBgn0051436	1402	1231.06	7.38818	76
FBgn0032188	1389	1218.06	0	0
FBgn0015000	911.658	824.091	53.0145	712.635
FBgn0087039	1055	884.058	22.7421	168
FBgn0267975	434.635	376.484	90.9425	841
FBgn0032707	1305.5	1220.03	0.0982537	2.0033
FBgn0034081	429.421	341.677	14.5692	81
FBgn0063667	1082	911.058	0.525432	4
FBgn0029866	960.664	878.969	0.97643	15.006
FBgn0029606	893	722.139	0.165723	1
FBgn0037697	453.055	392.297	0.433717	4
FBgn0053500	267	96.5897	0	0
FBgn0040392	734.439	635.169	1.53206	14
FBgn0283680	557.327	523.149	132.625	2899.67
FBgn0028550	3479.33	3394.47	2.90877	166.199
FBgn0003423	451.411	423.857	16.2019	356
FBgn0032577	611	440.246	0	0
FBgn0262020	1266	1095.06	0.327859	3
FBgn0036678	634.644	575.431	0.216126	3
FBgn0003460	2786	2615.06	0.183087	4.0007
FBgn0037191	809	638.139	0	0
FBgn0034379	1027	941.53	6.546	103
FBgn0086785	1346	1175.06	28.7205	282
FBgn0037538	1488	1317.06	37.4854	412.539
FBgn0050045	584	413.246	0	0
FBgn0085222	1166.5	1081.03	0.0553522	1
FBgn0010431	1092	921.058	0.259864	2
FBgn0260011	1282	1111.06	3.76993	35
FBgn0260767	352.633	267.155	40.0607	178.647
FBgn0036940	1235	1064.06	0.22494	2
FBgn0040273	3460	3289.06	42.353	1164
FBgn0053310	2632	2461.06	0	0
FBgn0285912	1584	1413.06	2.28668	27
FBgn0002868	169.817	83.7368	65.6731	90.9999
FBgn0029937	1060	889.058	82.9188	616
FBgn0051281	1489.5	1318.56	0	0
FBgn0263083	242	71.6158	0	0
FBgn0032586	437.915	402.851	162.092	2660
FBgn0064119	2364.78	2265.26	0.0239822	0.779717
FBgn0033945	688	517.246	7.86655	34
FBgn0001269	4776	4605.06	0.0259877	1
FBgn0029924	2240	2069.06	5.6105	97
FBgn0051266	993	822.058	0	0
FBgn0032899	681.995	515.347	268.309	1183.9
FBgn0033615	1030.42	938.792	15.8346	231.724
FBgn0034925	1239	1068.06	31.1496	278
FBgn0000092	1013	842.058	1.17078	8.23787
FBgn0033174	1284.52	1166.11	28.1132	395.43
FBgn0035491	253	167.674	0.356866	1
FBgn0036849	1008	837.058	5.14694	36
FBgn0031119	3229	3058.06	5.7136	146
FBgn0085417	999.266	913.389	0.462071	7.01989
FBgn0037653	1575	1404.06	43.7255	513
FBgn0261286	3797	3626.06	19.8683	601.995
FBgn0263996	4863	4692.06	2.20153	86.3147
FBgn0050378	1154	983.058	0	0
FBgn0044047	418.1	360.675	45.7261	410
FBgn0015040	1743	1572.06	9.5919	126
FBgn0032047	1454	1283.06	4.10401	44
FBgn0260400	1603.45	1520.42	5.31327	138.957
FBgn0263977	692.898	562.83	72.1921	446
FBgn0038292	1483	1312.06	0.547269	6
FBgn0037328	621	450.246	4383.55	16492
FBgn0033155	4983.86	4822.07	24.6179	1048
FBgn0029939	5637	5466.06	0.187697	8.5729
FBgn0033438	1402.93	1345.01	21.7082	720
FBgn0260632	554.199	521.656	59.5288	1363.01
FBgn0053182	1852.2	1746.86	17.4995	414.505
FBgn0053874	595	424.246	0.386006	1.36839
FBgn0031736	901.979	816.457	41.7267	569
FBgn0031753	1041	870.058	0	0
FBgn0025682	800	714.53	627.576	7494
FBgn0259957	361	190.52	0.628149	1
FBgn0035186	818	647.139	0.184929	1
FBgn0000039	2353	2182.06	0	0
FBgn0030592	3099	2928.06	0.326974	8
FBgn0029512	1167	996.058	82.3016	685
FBgn0030883	843	672.139	19.4075	109
FBgn0038248	3436	3265.06	0.439838	12
FBgn0035065	1772	1601.06	18.3878	246
FBgn0038110	1318	1147.06	37.1422	356
FBgn0034356	1009.5	924.03	0.259028	4
FBgn0020236	1401.31	1339.56	119.994	3717.92
FBgn0037454	1363	1192.06	0	0
FBgn0035405	1387.5	1265.25	26.5171	392
FBgn0030697	2646	2475.06	0.241762	5
FBgn0261456	2239.98	2089.46	26.3798	523.054
FBgn0033363	1824	1653.06	7.1672	99
FBgn0243486	3800	3629.06	0.0659536	2
FBgn0035704	3885	3714.06	12.5988	391
FBgn0032505	1217.5	1046.56	0	0
FBgn0028525	2262	2091.06	0.171695	3
FBgn0027495	2474	2303.06	30.3954	584.938
FBgn0262731	1078	907.058	1.84712	14
FBgn0052459	1376	1205.06	0.0993104	1
FBgn0038360	1578	1407.06	33.0006	388
FBgn0263852	526	355.246	256.365	761
FBgn0000063	1056.5	971.03	14.4421	234.364
FBgn0035611	393.5	308.07	0.194233	1
FBgn0031457	730.65	642.33	33.8677	351.824
FBgn0038089	1095	924.058	0.12951	1
FBgn0037717	3094	2923.06	13.9622	341.028
FBgn0036817	1025	854.058	2.8025	20
FBgn0053832	493	322.382	0	0
FBgn0085357	497	326.349	0.733415	2
FBgn0031760	1001.27	942.8	13.1114	302
FBgn0028703	917.625	864.759	20.1157	470
FBgn0053289	1373	1202.06	0	0
FBgn0066084	320	149.553	10542	13174
FBgn0035980	891	720.139	5.48404	33
FBgn0022787	3704.61	3605.04	60.5805	3133
FBgn0028407	1678.5	1507.56	0	0
FBgn0053849	1023	852.058	0.751753	5.35232
FBgn0085520	591	420.246	8.40655	29.5202
FBgn0263873	1287.39	1254.47	12.8232	697.919
FBgn0260741	1870	1699.06	9.43842	134
FBgn0034667	1990	1819.06	0	0
FBgn0032515	503.811	455.923	11.7657	160
FBgn0016930	1476.1	1402.39	33.182	901.668
FBgn0031031	785.5	700.03	2.3934	28
FBgn0015553	2390	2219.06	6.79523	126
FBgn0034474	493.5	322.865	0	0
FBgn0039177	1548	1377.06	0.0869061	1
FBgn0028425	766.954	704.621	171.992	2777.08
FBgn0037234	1468.38	1369.69	18.7144	371
FBgn0033953	1111	940.058	0	0
FBgn0085521	642	471.246	0.126977	0.5
FBgn0085233	482.5	311.898	0	0
FBgn0003511	1269.07	1100.12	28.5644	265.672
FBgn0037402	953.667	782.851	0	0
FBgn0259219	222.282	190.902	0.230239	2
FBgn0040687	409	238.437	9.06631	18.0634
FBgn0037964	2062	1891.06	0.0632845	1
FBgn0035594	567	396.246	0	0
FBgn0038607	2041	1870.06	0.0639952	1
FBgn0038722	1820	1649.06	26.3435	363
FBgn0040022	867.055	839.024	11.765	503
FBgn0034151	1298	1127.06	0.424733	4
FBgn0032002	932.06	771.74	6.1886	42.5508
FBgn0260006	3280	3109.06	5.35043	139
FBgn0037007	640.111	572.451	51.4686	621.999
FBgn0037796	655.333	598.353	0.133338	2
FBgn0027500	3686	3515.06	20.6732	607.207
FBgn0262479	416	245.413	0	0
FBgn0033450	1067	896.058	5.47583	41
FBgn0034646	1189	1018.06	63.5956	541
FBgn0000146	2825	2654.06	44.2345	981
FBgn0030571	399.363	316.38	33.3144	181.341
FBgn0039199	1139	968.058	0.247247	2
FBgn0052195	1014.3	930.036	2.60935	41.1354
FBgn0052549	505.184	470.801	93.4131	1827
FBgn0020645	500	329.349	0	0
FBgn0051798	821.5	736.03	2.11374	26
FBgn0001404	1774.56	1685.02	28.6378	769.796
FBgn0039663	1383.63	1287.16	7.68753	146.504
FBgn0043043	1357	1186.06	0.505409	5.00895
FBgn0040385	1537	1366.06	0.0876059	1
FBgn0026411	1354	1268.53	0.500145	10.6029
FBgn0036553	1362	1191.06	0.301433	3
FBgn0038977	812	641.139	1.67994	9
FBgn0039938	1928.91	1832.23	7.05607	191
FBgn0038166	1226	1055.06	34.7094	306
FBgn0032521	1474.5	1389.03	28.3457	658
FBgn0010611	628.355	571.274	121.394	1735.38
FBgn0284253	3458.01	3302.41	56.6732	1718
FBgn0043825	1499.5	1328.56	0	0
FBgn0067628	1284	1113.06	7.92488	73.7069
FBgn0036416	1079	908.058	0	0
FBgn0031407	635	464.246	0	0
FBgn0052343	1656.6	1523.77	19.0405	312
FBgn0001137	1718	1547.06	35.7042	461.555
FBgn0034742	2352.42	2260.28	14.583	511
FBgn0038158	729	558.139	0.214418	1
FBgn0014366	1859	1688.06	28.5707	403
FBgn0035028	864.221	791.581	24.1561	376
FBgn0266465	2476	2305.06	36.239	698
FBgn0034131	657	486.246	0	0
FBgn0052376	876	705.139	0	0
FBgn0038967	2518.56	2378.81	0.0822937	2.00086
FBgn0032799	810	639.139	95.3071	509
FBgn0039056	1995.7	1882.29	51.8606	1229.43
FBgn0263023	618	447.246	0.267582	1
FBgn0033543	619.731	528.153	7.76899	64
FBgn0033069	1048	877.058	0	0
FBgn0030301	1233.01	1173.91	23.2274	659
FBgn0267422	659	488.246	0	0
FBgn0053158	3436	3265.06	15.321	418
FBgn0052301	3492.47	3322.04	0.179578	5
FBgn0032444	1916	1745.06	276.786	4036
FBgn0031220	698.007	656.178	70.6464	1583
FBgn0038090	1173	1002.06	0	0
FBgn0043854	2093.86	1999.27	4.50509	136
FBgn0029909	1218	1047.06	0.228592	2
FBgn0020445	1465.67	1408.69	0.25532	9.01608
FBgn0053094	1240.91	1140.63	70.5334	1146
FBgn0001125	1575	1404.06	159.474	1871
FBgn0053128	1387	1216.06	0.098412	1
FBgn0036980	1543.9	1460.73	23.6787	593.999
FBgn0038466	1187.15	1101.16	0.328003	6
FBgn0011818	533.347	486.69	28.2815	421.381
FBgn0010342	1814	1643.06	42.0996	578
FBgn0026238	293.784	259.194	34.9419	374
FBgn0262100	1001	830.058	0	0
FBgn0030813	1076.51	986.548	2.72427	42.6733
FBgn0032369	1770.8	1691.68	0.065488	1.99999
FBgn0050295	2634.76	2463.9	6.21421	128
FBgn0037186	1757.35	1619.7	0.747532	12.5639
FBgn0031277	483	312.382	0	0
FBgn0260953	1225	1054.06	0	0
FBgn0053460	946	775.139	221.86	1437
FBgn0037942	1142	971.058	20.9511	170
FBgn0030859	2330	2159.06	0.110858	2
FBgn0037074	2180.71	2092.01	61.6187	2075.8
FBgn0037594	1239	1068.06	0	0
FBgn0035632	1711	1540.06	16.4095	211.168
FBgn0039862	4410.67	4296.71	0.724548	39.0204
FBgn0010015	1557.46	1460.11	1.12039	24.0021
FBgn0029944	3487	3316.06	11.6906	323.933
FBgn0035112	279.657	180.607	20.3498	52.9057
FBgn0030974	1469.11	1406.01	38.2357	1216.99
FBgn0024997	2283	2112.06	16.4888	291
FBgn0030241	2424	2253.06	40.9529	771
FBgn0040259	1994	1823.06	91.9687	1401
FBgn0284421	814.38	740.218	87.6642	1249.79
FBgn0050428	975	804.058	9.07914	61
FBgn0037633	1477.87	1359.38	54.5569	894
FBgn0033547	918	747.139	11.5058	71.8313
FBgn0052056	1944.96	1781.3	49.1426	764
FBgn0037786	1486	1315.06	0	0
FBgn0014949	477	306.413	2.34341	6
FBgn0034687	1562	1391.06	0.516189	6
FBgn0051337	849	678.139	178.593	1012
FBgn0085771	1258	1087.06	11.6552	105.869
FBgn0285948	196.688	139.405	8646.64	30024
FBgn0030272	489	318.382	0.751769	2
FBgn0001075	16852	16681.1	0.236752	33
FBgn0000307	2679.43	2609.44	20.3914	1085.99
FBgn0262840	641	470.246	0.279492	1.09823
FBgn0037019	1439	1268.06	10.518	111.448
FBgn0033428	1299	1128.06	69.064	651
FBgn0025625	5230	5059.06	6.26872	265
FBgn0051924	819	648.139	0	0
FBgn0000320	944	887.02	0.0449726	1
FBgn0014020	410.595	357.748	683.679	6610.8
FBgn0038901	640	469.246	0.255036	1
FBgn0035348	1138.65	1007.82	47.0753	518
FBgn0263278	1918	1747.06	17.9472	262
FBgn0051908	1225.71	1119.28	72.0924	1083
FBgn0032536	3203.5	3032.56	0	0
FBgn0034396	1175.26	1107.44	10.7608	251
FBgn0250732	1777.64	1692.71	30.6324	872
FBgn0029588	898	727.139	2.63333	16
FBgn0030105	542	371.246	0.644719	2
FBgn0032129	1160.4	1126.21	0.127516	6
FBgn0028979	5594	5423.06	8.31955	377
FBgn0000276	339	168.538	27.3291	38.4877
FBgn0003435	172.592	161.756	5.11186	109
FBgn0029133	1359.27	1190.34	176.947	1781
FBgn0032858	1539	1368.06	16.0959	184
FBgn0036687	2244	2073.06	0.230914	4
FBgn0000337	1790	1619.06	1.55224	21
FBgn0031008	1633	1462.06	48.3755	591
FBgn0010300	3539.49	3416.09	92.8635	3672
FBgn0085243	537	366.246	0.653521	2
FBgn0032538	1333	1162.06	0	0
FBgn0038277	874	703.139	1.70234	10.0019
FBgn0040877	1165	994.058	0	0
FBgn0013305	342.309	307.43	202.145	2544.99
FBgn0036808	1365	1194.06	0	0
FBgn0035867	2278	2107.06	32.5447	573
FBgn0259959	309	138.553	0	0
FBgn0051216	1124.75	1018.31	64.7615	885
FBgn0052845	1972	1801.06	0.53514	8.05365
FBgn0004403	321.664	236.262	5525.3	21809.6
FBgn0015774	1262.43	1231.88	1.43527	82.6608
FBgn0063494	751	580.139	207.73	1007
FBgn0034901	581	410.246	0	0
FBgn0038001	914	743.139	0	0
FBgn0036531	509	338.316	0	0
FBgn0261555	1336.19	1272.53	1.64636	47.0038
FBgn0033603	2181.5	2010.56	0	0
FBgn0265138	1152	981.058	0	0
FBgn0285937	1804	1633.06	206.437	2817
FBgn0086656	1267	1096.06	154.281	1413
FBgn0031746	552	381.246	0	0
FBgn0026431	2141	1970.06	10.3606	170.554
FBgn0051086	527	356.246	0.295527	0.87972
FBgn0000499	2844	2673.06	29.3394	655.326
FBgn0037780	2061	1890.06	16.7793	265
FBgn0038135	3145	2974.06	0	0
FBgn0032633	1867.01	1780.78	60.584	1787
FBgn0034910	1035	864.058	0	0
FBgn0259678	3214	3043.06	0.514373	13.0793
FBgn0037935	2886	2715.06	0.925641	21
FBgn0028371	4892.8	4721.86	0	0
FBgn0262874	383.5	212.959	0	0
FBgn0051668	1963	1792.06	1.40239	21
FBgn0025820	422.818	333.979	30.3002	162.63
FBgn0040918	1461.77	1354.03	154.685	2776.76
FBgn0003710	3396	3225.06	0.130621	3.52003
FBgn0003169	1087.42	1018.97	48.5845	1033
FBgn0030914	1878	1707.06	0.0701058	1
FBgn0002922	1033.81	917.986	1.9347	21.9016
FBgn0052581	1386.5	1215.56	0	0
FBgn0031116	6238	6067.06	0.542809	27.5184
FBgn0025838	946	775.139	0.771957	5
FBgn0266464	1211.55	1127.47	49.3832	945.951
FBgn0036606	539	368.246	0	0
FBgn0013278	2347	2176.06	10.7849	196.103
FBgn0283461	387	216.459	2.76438	5
FBgn0267390	6890.32	6728	26.9233	1594
FBgn0028374	1033	862.058	0	0
FBgn0262960	398.25	227.711	0	0
FBgn0035553	2603	2432.06	0.0492072	1
FBgn0032650	1412	1241.06	0	0
FBgn0028897	1083	912.058	11.5468	88
FBgn0000097	1558.38	1493.3	60.8783	1995.33
FBgn0263456	731.5	703.01	0.113488	4
FBgn0038828	1034	863.058	0.277327	2
FBgn0038345	1019	848.058	0	0
FBgn0036589	564	393.246	0	0
FBgn0025726	4114.74	4057.93	20.8331	2125.1
FBgn0259951	522	351.281	0	0
FBgn0028837	1203	1032.06	37.5702	324
FBgn0033359	3670.04	3571.52	5.81312	301
FBgn0000640	953.667	782.779	0	0
FBgn0040922	316	145.553	1.64441	2
FBgn0035521	590.5	419.803	0	0
FBgn0259704	1498	1327.06	24.3066	269.533
FBgn0265083	691.751	525.569	104.524	471.808
FBgn0037530	1033.31	975.573	93.7226	2262
FBgn0033387	1925.19	1803.65	4.09606	86.8224
FBgn0030692	1756.89	1593.75	40.203	561
FBgn0010621	1528.56	1391.09	508.833	7354.85
FBgn0032032	1012	841.058	30.5925	215
FBgn0028708	692.007	604.445	17.5454	173
FBgn0041582	2647.57	2527.28	19.0928	573
FBgn0039092	2088	1917.06	0	0
FBgn0037185	1796	1625.06	8.79568	119.436
FBgn0046692	1244.82	1123.71	8.29981	110
FBgn0053725	627	456.246	0	0
FBgn0034008	1204	1033.06	8.57254	74
FBgn0003371	348.794	332.998	68.5789	2065
FBgn0010052	1147.17	1049.31	1.04461	16
FBgn0034391	5546	5375.06	0.512091	23
FBgn0033321	1629	1458.06	0.738704	9
FBgn0037069	522	351.281	0.340681	1
FBgn0040534	370	199.52	56.9823	95
FBgn0033483	1182.39	1088.94	227.816	3792
FBgn0034517	656	485.246	0.493254	2
FBgn0262880	678	507.246	0	0
FBgn0250824	1082	996.53	4.07108	67.7996
FBgn0039405	814	643.139	18.887	101.5
FBgn0013563	3275	3104.06	7.05544	183
FBgn0037742	1414	1243.06	5.2951	55
FBgn0051542	416	330.57	0.181013	1
FBgn0026380	914	743.139	126.255	784
FBgn0022702	874.038	786.21	14.0776	180
FBgn0033289	1941.5	1770.56	0	0
FBgn0028888	5840	5669.06	0.0422203	2
FBgn0030518	901	730.139	30.6506	187
FBgn0017558	590.718	544.438	22.4955	378
FBgn0010105	1678	1507.06	0.238229	3
FBgn0263916	2072	1901.06	76.0456	1208
FBgn0039930	687	516.246	67.4588	291
FBgn0264745	1709	1538.06	0	0
FBgn0038717	1666	1495.06	1.2007	15
FBgn0052260	1020.5	921.597	0.601073	8
FBgn0027070	629.296	572.32	1.25455	18
FBgn0019644	918	747.139	275.185	1718
FBgn0013799	693.14	643.389	32.9147	608
FBgn0029709	1104	933.058	170.33	1328
FBgn0031318	1694.1	1607.24	40.208	1062.71
FBgn0002631	882	711.139	0	0
FBgn0011669	195	27.2423	0	0
FBgn0000251	2353	2182.06	0.0548449	1
FBgn0029898	2428	2257.06	0.530225	10
FBgn0031600	867	696.139	57.0749	332
FBgn0031608	1807	1636.06	8.41205	115
FBgn0051694	2639	2468.06	67.0609	1383
FBgn0030904	1980	1809.06	0.727684	11
FBgn0085664	238	67.6158	1.10488	0.624251
FBgn0030769	976.5	805.6	0	0
FBgn0000370	535.555	489.061	529.929	7962.03
FBgn0032119	1333	1162.06	0	0
FBgn0037835	740	569.139	0	0
FBgn0034368	413.779	370.576	78.027	956
FBgn0010803	1683	1512.06	84.2123	1064
FBgn0036263	1191.34	1028.46	28.3835	256
FBgn0003997	2152.49	1999.26	5.09744	95
FBgn0024319	1607	1436.06	0	0
FBgn0037024	891.47	746.66	32.1795	237
FBgn0034271	3503	3332.06	11.0981	309
FBgn0039804	4148.72	3979.63	23.482	789.417
FBgn0035171	943.333	886.353	0.0900129	2
FBgn0039505	784	613.139	40.7934	209
FBgn0037356	1424	1253.06	14.3259	150
FBgn0262734	948.302	896.248	111.279	2736.71
FBgn0051424	1779	1608.06	0	0
FBgn0025809	1507	1336.06	10.48	117
FBgn0035004	1390	1219.06	0	0
FBgn0032929	2820	2649.06	17.3402	383.834
FBgn0039817	1784	1613.06	0	0
FBgn0064116	647.83	561.245	82.679	765.5
FBgn0085396	1037	866.058	0.138183	1
FBgn0035975	449.597	386.45	9.84089	86
FBgn0030529	1292.58	1132.87	730.813	7404.34
FBgn0038753	2062	1891.06	0	0
FBgn0004780	735	564.139	0	0
FBgn0033791	2344	2258.53	0.0794819	3
FBgn0053664	621	450.246	0	0
FBgn0038268	1713.24	1606.11	5.50693	117.928
FBgn0029993	2301	2130.06	0.0561838	1
FBgn0036365	1399.67	1354.43	15.7843	675
FBgn0028375	3130	2959.06	16.8176	415.83
FBgn0031681	4272.15	4104.79	44.2157	1549
FBgn0000318	205.678	148.614	206.589	767.664
FBgn0034076	1758	1587.06	0.0754067	1
FBgn0000233	2934	2763.06	0	0
FBgn0030598	2524	2353.06	0.610311	12
FBgn0050157	463.5	378.07	6.48911	41
FBgn0035612	604.857	580.437	0.176726	6
FBgn0036144	889.764	843.909	53.6372	1410
FBgn0017578	629.289	509.139	24.58	148.738
FBgn0050108	552	381.246	26.9958	86
FBgn0266433	857	686.139	0	0
FBgn0052850	2308.26	2138.03	131.118	2352.28
FBgn0036168	1958	1787.06	0.133935	2
FBgn0267792	1729.19	1637.86	32.9873	844.967
FBgn0040234	2480.83	2384.55	11.8162	418
FBgn0263048	4187	4016.06	3.99307	134
FBgn0028507	815.763	728.058	36.2649	430
FBgn0042098	1179	1008.06	0	0
FBgn0020907	1283	1112.06	0	0
FBgn0036819	1027.31	874.556	3.66845	30
FBgn0010416	995.605	909.348	59.569	897
FBgn0039806	1267	1096.06	0.218373	2
FBgn0051068	2072.85	1926.22	1.49223	28
FBgn0032436	1196	1025.06	0.466997	4
FBgn0054028	570	399.246	0	0
FBgn0034475	296.5	211.123	0.283424	1
FBgn0029890	1647	1476.06	6.03654	74.4542
FBgn0000411	2273.5	2102.56	0	0
FBgn0085419	2261	2175.53	0.248224	9.02476
FBgn0003450	692.895	608.237	0.194889	2
FBgn0032706	903.935	818.471	0.0731035	1
FBgn0027504	2465.45	2348.63	37.5042	1077
FBgn0262518	800.84	723.683	42.0235	563
FBgn0040658	808.489	688.833	0.972899	8
FBgn0033235	1935	1764.06	76.6599	1130
FBgn0034783	1543	1372.06	0.0872228	1
FBgn0031842	1803.9	1736.76	46.7138	1726
FBgn0053814	493	322.382	0	0
FBgn0002715	851.082	755.554	9.62893	108.781
FBgn0002579	213.357	141.397	3298.66	9243
