Name	Length	EffectiveLength	TPM	NumReads
FBtr0078623	1123	949.651	0	0
FBtr0344315	1413	1239.65	0	0
FBtr0301869	4198	4024.65	0	0
FBtr0100868	789	615.651	474.683	2247
FBtr0305291	602	428.811	0	0
FBtr0305290	468	294.905	0	0
FBtr0303897	3325	3151.65	4.89653e-05	0.00118656
FBtr0303896	3337	3163.65	5.78316e-07	1.40675e-05
FBtr0079807	3305	3131.65	0.0830102	1.9988
FBtr0086885	1699	1525.65	16.9642	199
FBtr0344544	954	780.651	0	0
FBtr0344545	683	509.764	0.255133	1
FBtr0344543	992	818.651	0	0
FBtr0077584	1594	1420.65	0.183096	2
FBtr0080408	1663	1489.65	3.6669	41.9999
FBtr0340545	1680	1506.65	6.43045e-06	7.44936e-05
FBtr0100588	1675	1501.65	13.0781	151
FBtr0346860	3513	3339.65	0	0
FBtr0310091	444	270.934	6.72048	14
FBtr0074054	1421	1247.65	19.5312	187.365
FBtr0344214	1496	1322.65	1.7341	17.6353
FBtr0074050	770	596.651	0.871917	4
FBtr0081146	701	527.764	48.0541	195
FBtr0075871	1177	1003.65	0	0
FBtr0304867	4472	4298.65	0	0
FBtr0304865	4033	3859.65	0.134787	4
FBtr0071133	1461	1287.65	3.43413	34
FBtr0300914	1155	981.651	0.662443	5
FBtr0073570	827	653.651	116.597	586
FBtr0083772	1138	964.651	0.134823	1
FBtr0445828	2736	2562.65	0.152253	3
FBtr0075665	544	370.811	0.350738	1
FBtr0306848	818	644.651	0	0
FBtr0079649	1254	1080.65	1.46779e-05	0.000121959
FBtr0345734	1473	1299.65	8.79916	87.9291
FBtr0079648	1397	1223.65	6.48029	60.9701
FBtr0339790	2003	1829.65	1.36783	19.2426
FBtr0087546	2984	2810.65	15.5478	336
FBtr0076573	651	477.764	0	0
FBtr0071246	2754	2580.65	4.8691	96.6145
FBtr0300383	2286	2112.65	32.4517	527.145
FBtr0345986	3773	3599.65	2.07842	57.5251
FBtr0073923	2894	2720.65	8.60469	180
FBtr0077641	1850	1676.65	52.9802	683
FBtr0083084	794	620.651	44.2151	211
FBtr0083093	1077	903.651	22.3834	155.522
FBtr0347564	1109	935.651	8.1286	58.4782
FBtr0082044	913	739.651	14.7703	84
FBtr0077349	4711	4537.65	7.71486	269.168
FBtr0309239	5178	5004.65	19.1995	738.804
FBtr0309238	4305	4131.65	17.5785	558.431
FBtr0077348	3434	3260.65	1.51684	38.0284
FBtr0392899	1420	1246.65	0.692417	6.63708
FBtr0339507	4341	4167.65	6.30868	202.16
FBtr0339506	3992	3818.65	11.6926	343.309
FBtr0077347	3247	3073.65	5.5557	131.298
FBtr0077346	3194	3020.65	0.00107429	0.0249509
FBtr0308494	896	722.651	0	0
FBtr0308493	1047	873.651	0	0
FBtr0083700	3619	3445.65	121.593	3221.41
FBtr0083703	1740	1566.65	219.719	2646.69
FBtr0083702	2120	1946.65	5.71925	85.6035
FBtr0334523	3196	3022.65	43.4785	1010.48
FBtr0113246	2030	1856.65	0.74384	10.6188
FBtr0334524	3167	2993.65	8.36084	192.449
FBtr0083701	3027	2853.65	148.201	3251.74
FBtr0112372	655	481.764	12.6061	46.6961
FBtr0299809	2056	1882.65	1.33058	19.2608
FBtr0344625	1703	1529.65	0	0
FBtr0078714	2785	2611.65	0	0
FBtr0078713	2798	2624.65	29.0377	586
FBtr0087906	2796	2622.65	0.14877	3
FBtr0112653	10317	10143.7	23.9237	1865.89
FBtr0333160	13753	13579.7	0.224621	23.4533
FBtr0072989	2057	1883.65	0	0
FBtr0072986	1998	1824.65	0.585845	8.21915
FBtr0072988	1725	1551.65	0	0
FBtr0072987	1776	1602.65	3.95864	48.7809
FBtr0346031	600	426.811	5.54479	18.1964
FBtr0080671	1301	1127.65	0	0
FBtr0070425	1791	1617.65	48.1213	598.531
FBtr0080342	1033	859.651	21.6346	143
FBtr0113157	1331	1157.65	0.79726	7.09646
FBtr0076359	745	571.709	7.27755	31.9908
FBtr0084782	1420	1246.65	9.02416	86.5
FBtr0303280	6066	5892.65	0.0441458	2.00016
FBtr0343817	6913	6739.65	0	0
FBtr0073066	1148	974.651	147.755	1107.28
FBtr0073067	803	629.651	331.713	1605.93
FBtr0073068	1014	840.651	40.1919	259.788
FBtr0082194	2674	2500.65	0.208038	4
FBtr0340581	2921	2747.65	0	0
FBtr0081054	2843	2669.65	0	0
FBtr0300678	1481	1307.65	0	0
FBtr0300677	965	791.651	0	0
FBtr0076994	413	239.959	0	0
FBtr0075446	2036	1862.65	20.8075	298
FBtr0300748	2545	2371.65	4.15918	75.8442
FBtr0300744	2481	2307.65	1.40831	24.9881
FBtr0300746	2488	2314.65	19.6362	349.469
FBtr0300745	2417	2243.65	1.26961e-05	0.000219023
FBtr0300747	2445	2271.65	11.5401	201.566
FBtr0300743	2394	2220.65	48.6184	830.13
FBtr0083876	1391	1217.65	0	0
FBtr0077159	3044	2870.65	0	0
FBtr0077161	2975	2801.65	11.3856	245.265
FBtr0077160	3546	3372.65	23.2914	603.993
FBtr0333595	3655	3481.65	0	0
FBtr0073975	2045	1871.65	0.555905	8
FBtr0075573	413	239.959	0	0
FBtr0339978	2834	2660.65	0.195519	3.99983
FBtr0087496	2857	2683.65	8.41509e-06	0.00017364
FBtr0339977	3312	3138.65	0	0
FBtr0333407	1602	1428.65	45.1152	495.579
FBtr0346267	1724	1550.65	2.13209	25.4205
FBtr0339515	3399	3225.65	0	0
FBtr0075749	3405	3231.65	0	0
FBtr0075750	3465	3291.65	0	0
FBtr0305298	5505	5331.65	0	0
FBtr0305301	6665	6491.65	29.5805	1476.47
FBtr0305296	5024	4850.65	0	0
FBtr0305303	5123	4949.65	0.164075	6.24425
FBtr0305294	4196	4022.65	0.339533	10.5017
FBtr0305295	5688	5514.65	0	0
FBtr0305304	6058	5884.65	0.619205	28.0169
FBtr0305302	5744	5570.65	0.209432	8.97045
FBtr0305299	5048	4874.65	0	0
FBtr0310205	8533	8359.65	2.20176	141.521
FBtr0305297	7195	7021.65	27.2534	1471.38
FBtr0076719	687	513.764	0	0
FBtr0333624	559	385.811	0	0
FBtr0078344	2185	2011.65	0.258609	4
FBtr0303283	663	489.764	0	0
FBtr0076880	1426	1252.65	0.519129	5
FBtr0301742	279	106.022	0	0
FBtr0100556	686	512.764	40.1653	158.355
FBtr0074245	1709	1535.65	2.64682	31.2522
FBtr0333585	4175	4001.65	0	0
FBtr0301096	3219	3045.65	0	0
FBtr0344807	3887	3713.65	0	0
FBtr0301097	3863	3689.65	0	0
FBtr0333583	3851	3677.65	0	0
FBtr0301098	2017	1843.65	0.628154	8.9045
FBtr0333584	3899	3725.65	0	0
FBtr0304988	3802	3628.65	2.16875e-06	6.05088e-05
FBtr0301095	3766	3592.65	0.247655	6.84111
FBtr0087478	2966	2792.65	0	0
FBtr0332466	3460	3286.65	0	0
FBtr0074472	1224	1050.65	79.5954	643
FBtr0343635	6485	6311.65	1.19999	58.2351
FBtr0074689	6612	6438.65	25.262	1250.63
FBtr0343634	6552	6378.65	0.227109	11.1385
FBtr0089906	5188	5014.65	34.2917	1322.19
FBtr0306025	5068	4894.65	3.31003	124.571
FBtr0342978	2410	2236.65	0.275171	4.73222
FBtr0074668	1733	1559.65	4.84772	58.1339
FBtr0331155	1733	1559.65	4.84772	58.1339
FBtr0084193	1788	1614.65	0	0
FBtr0339165	3738	3564.65	10.1676	278.677
FBtr0290076	4574	4400.65	10.9467	370.395
FBtr0099990	3194	3020.65	182.135	4230.18
FBtr0099988	4248	4074.65	9.7811	306.438
FBtr0099989	3585	3411.65	72.0952	1891.19
FBtr0085579	1671	1497.65	0	0
FBtr0110834	1616	1442.65	0	0
FBtr0080777	3856	3682.65	0	0
FBtr0305561	3363	3189.65	4.01144	98.3803
FBtr0080774	3653	3479.65	13.0714	349.722
FBtr0080773	3703	3529.65	0	0
FBtr0080775	3491	3317.65	7.63868	194.856
FBtr0080776	3946	3772.65	2.00093	58.0419
FBtr0331581	1534	1360.65	0.859884	8.99604
FBtr0076355	929	755.651	2.92661	17.004
FBtr0083453	2984	2810.65	0	0
FBtr0339170	2829	2655.65	0.146922	3
FBtr0074692	2123	1949.65	0.133416	2
FBtr0343593	2696	2522.65	0	0
FBtr0088870	1001	827.651	0	0
FBtr0339283	997	823.651	0	0
FBtr0074347	729	555.709	41.1854	175.977
FBtr0310520	689	515.764	15.3455	60.855
FBtr0075676	2730	2556.65	0	0
FBtr0333031	2985	2811.65	0	0
FBtr0304700	1633	1459.65	0	0
FBtr0300920	5291	5117.65	0.125329	4.93158
FBtr0300921	5812	5638.65	5.84315	253.33
FBtr0088381	5297	5123.65	0.413292	16.2817
FBtr0300919	5806	5632.65	2.06554	89.4565
FBtr0300461	962	788.651	0	0
FBtr0332490	977	803.651	0	0
FBtr0332491	965	791.651	0	0
FBtr0339516	3779	3605.65	0	0
FBtr0087771	3412	3238.65	6.20428	154.497
FBtr0344197	5631	5457.65	3.91545	164.306
FBtr0310499	3256	3082.65	5.53565	131.207
FBtr0334468	5718	5544.65	2.93932	125.31
FBtr0100006	1026	852.651	0.152533	1
FBtr0079889	2872	2698.65	1.95575	40.5812
FBtr0310483	2739	2565.65	48.3305	953.419
FBtr0114464	1585	1411.65	4.75186	51.5769
FBtr0344622	3581	3407.65	5.92706	155.295
FBtr0301975	1555	1381.65	0	0
FBtr0301976	1701	1527.65	12.217	143.501
FBtr0344621	3465	3291.65	4.01695	101.666
FBtr0076314	1775	1601.65	0.0812022	1
FBtr0085473	1048	874.651	77.3222	520
FBtr0088519	1191	1017.65	3.19504	25
FBtr0072970	6259	6085.65	30.9649	1448.91
FBtr0333441	6266	6092.65	1.13328	53.0895
FBtr0332653	3379	3205.65	1.46459	36.0991
FBtr0300784	3463	3289.65	0	0
FBtr0300783	3281	3107.65	16.3456	390.568
FBtr0300786	3338	3164.65	0.618287	15.0446
FBtr0301967	3364	3190.65	0	0
FBtr0332652	3382	3208.65	0	0
FBtr0332654	3278	3104.65	3.73065e-08	8.90556e-07
FBtr0300785	3159	2985.65	12.4452	285.697
FBtr0072339	548	374.811	413.797	1192.52
FBtr0072340	591	417.811	21.3176	68.4829
FBtr0088248	543	369.811	8.44047	24
FBtr0302188	4001	3827.65	30.2408	890
FBtr0085821	6616	6442.65	0.491756	24.3601
FBtr0330107	6616	6442.65	0.491756	24.3601
FBtr0273367	5627	5453.65	5.22844	219.242
FBtr0273368	4831	4657.65	1.96057	70.2125
FBtr0084786	2703	2529.65	151.331	2943.43
FBtr0074511	1034	860.651	186.88	1236.67
FBtr0308351	1134	960.651	3.56487	26.3314
FBtr0075194	1688	1514.65	0	0
FBtr0072442	1609	1435.65	0.0905913	1
FBtr0072441	2229	2055.65	0	0
FBtr0072433	3980	3806.65	0.574186	16.8058
FBtr0072434	4358	4184.65	0	0
FBtr0308684	3695	3521.65	1.05665	28.6115
FBtr0072435	4421	4247.65	55.5295	1813.58
FBtr0091881	413	239.959	0	0
FBtr0339928	324	150.976	0	0
FBtr0088881	459	285.934	0	0
FBtr0309802	655	481.764	1.58734	5.87989
FBtr0071865	616	442.811	281.408	958.12
FBtr0085461	736	562.709	96.2964	416.638
FBtr0081160	12088	11914.7	3.01082	275.823
FBtr0344846	4869	4695.65	0.483449	17.4546
FBtr0336627	6258	6084.65	0.0877982	4.10758
FBtr0081159	4963	4789.65	20.2697	746.476
FBtr0081158	4544	4370.65	66.106	2221.53
FBtr0072040	526	352.811	1.84316	5
FBtr0086596	641	467.811	0	0
FBtr0073512	2235	2061.65	29.3341	465
FBtr0308064	274	101.022	1.28741	1
FBtr0333185	2368	2194.65	0	0
FBtr0333186	1852	1678.65	15.8773	204.928
FBtr0070668	2390	2216.65	7.27583	124.007
FBtr0071127	2003	1829.65	0.852999	12
FBtr0307070	5841	5667.65	2.17596	94.8242
FBtr0345336	7004	6830.65	0.000193584	0.0101671
FBtr0307071	6941	6767.65	9.70661	505.091
FBtr0079231	5963	5789.65	34.8296	1550.48
FBtr0307069	5851	5677.65	9.87195	430.959
FBtr0079232	5831	5657.65	17.1177	744.638
FBtr0073361	1354	1180.65	0.220315	2
FBtr0114373	1164	990.651	0	0
FBtr0084311	2208	2034.65	9.14523	143.07
FBtr0080270	340	166.959	0	0
FBtr0087267	956	782.651	31.7395	191
FBtr0073473	664	490.764	1.32505	5
FBtr0307189	522	348.811	0	0
FBtr0089378	394	220.959	0	0
FBtr0071235	4089	3915.65	0.513169	15.45
FBtr0077943	632	458.811	0	0
FBtr0301010	695	521.764	0	0
FBtr0306082	641	467.811	0.602721	2.16796
FBtr0339542	5102	4928.65	6.4123	243
FBtr0299968	1397	1223.65	31.0356	292
FBtr0339435	2588	2414.65	1.62394	30.1502
FBtr0339436	2619	2445.65	1.0099	18.9906
FBtr0074812	2521	2347.65	58.4241	1054.61
FBtr0301703	3096	2922.65	0.317213	7.12842
FBtr0332801	7793	7619.65	7.77256	455.369
FBtr0075084	7804	7630.65	10.5951	621.631
FBtr0091834	529	355.811	0	0
FBtr0086597	777	603.651	0	0
FBtr0074326	1034	860.651	0.308086	2.03875
FBtr0087335	1064	890.651	115.042	787.825
FBtr0307342	1275	1101.65	14.071	119.188
FBtr0085003	1564	1390.65	0.450026	4.81194
FBtr0334931	377	203.959	0	0
FBtr0091882	595	421.811	2.86748e-08	9.3e-08
FBtr0112447	484	310.845	0.4184	1
FBtr0086071	1228	1054.65	48.4372	392.782
FBtr0307172	1145	971.651	4.31241	32.2177
FBtr0346505	2597	2423.65	0	0
FBtr0302558	2531	2357.65	0	0
FBtr0080405	3478	3304.65	74.3895	1890.17
FBtr0332410	3637	3463.65	0	0
FBtr0079253	2309	2135.65	97.9245	1608
FBtr0340109	1951	1777.65	4.03304	55.1243
FBtr0340107	2021	1847.65	1.10029	15.6312
FBtr0340108	2157	1983.65	2.43796	37.1841
FBtr0346751	660	486.764	0	0
FBtr0072525	2502	2328.65	0	0
FBtr0072524	3966	3792.65	4.00827	116.886
FBtr0306293	592	418.811	8.41662	27.1032
FBtr0085723	659	485.764	0	0
FBtr0086665	301	127.989	0	0
FBtr0340328	769	595.651	0	0
FBtr0112527	1245	1071.65	17.1973	141.703
FBtr0339825	1252	1078.65	0.00856745	0.0710554
FBtr0339826	1020	846.651	0	0
FBtr0083550	3492	3318.65	0.313519	8
FBtr0083548	3838	3664.65	0	0
FBtr0083549	3611	3437.65	0	0
FBtr0300944	890	716.651	25.0034	137.775
FBtr0333068	959	785.651	1.03042	6.22458
FBtr0074134	1454	1280.65	24.4749	241
FBtr0070139	2671	2497.65	0	0
FBtr0335403	2840	2666.65	0	0
FBtr0075591	1680	1506.65	18.6664	216.24
FBtr0076720	1046	872.651	43.0718	289
FBtr0075664	560	386.811	0	0
FBtr0081384	1477	1303.65	37.7108	378
FBtr0077832	1038	864.651	0.345856	2.29933
FBtr0113347	2177	2003.65	0.194731	3
FBtr0302260	8774	8600.65	0	0
FBtr0070131	8984	8810.65	4.57585	309.988
FBtr0340196	8896	8722.65	2.853e-07	1.91344e-05
FBtr0070133	8843	8669.65	0	0
FBtr0070132	8908	8734.65	8.64657e-05	0.00580703
FBtr0340197	8740	8566.65	8.80816e-08	5.80178e-06
FBtr0340195	9031	8857.65	2.41867	164.725
FBtr0070130	8960	8786.65	6.34889e-06	0.00042893
FBtr0302259	9406	9232.65	0.242785	17.2351
FBtr0343645	553	379.811	264.412	772.17
FBtr0080616	673	499.764	11.9266	45.8298
FBtr0084519	666	492.764	7.65411	29
FBtr0332444	659	485.764	0	0
FBtr0081986	4239	4065.65	9.3089	291
FBtr0301246	2967	2793.65	0	0
FBtr0333666	2835	2661.65	0	0
FBtr0071713	2792	2618.65	0	0
FBtr0071711	2719	2545.65	11.06	216.481
FBtr0071712	2701	2527.65	30.3331	589.519
FBtr0334093	2193	2019.65	3.40603	52.8919
FBtr0334091	2228	2054.65	2.47425	39.0883
FBtr0075997	2196	2022.65	34.1692	531.398
FBtr0334092	2262	2088.65	1.47091	23.6219
FBtr0070886	1275	1101.65	0	0
FBtr0082656	601	427.811	78.8094	259.236
FBtr0072852	1010	836.651	0	0
FBtr0340050	4223	4049.65	0	0
FBtr0073453	4280	4106.65	39.6447	1251.81
FBtr0340049	4369	4195.65	0	0
FBtr0087754	1011	837.651	0	0
FBtr0303218	1472	1298.65	0	0
FBtr0082573	780	606.651	0.438731	2.04645
FBtr0331175	3209	3035.65	0	0
FBtr0075413	3283	3109.65	0	0
FBtr0100478	3274	3100.65	0	0
FBtr0100477	3153	2979.65	102.387	2345.71
FBtr0331176	3218	3044.65	0	0
FBtr0075412	3988	3814.65	24.3871	715.285
FBtr0080364	1336	1162.65	38.0195	339.876
FBtr0087183	712	538.764	0	0
FBtr0085570	1051	877.651	23.5619	159
FBtr0081920	431	257.934	4.03382	8
FBtr0445733	479	305.876	0	0
FBtr0445734	774	600.651	0	0
FBtr0073812	1608	1434.65	13.4893	148.8
FBtr0300618	3959	3785.65	0	0
FBtr0113293	3353	3179.65	0	0
FBtr0113294	4195	4021.65	0.0646787	2
FBtr0072123	1078	904.651	0	0
FBtr0343269	1334	1160.65	0.472322	4.21506
FBtr0307275	948	774.651	0	0
FBtr0307276	969	795.651	0	0
FBtr0087140	762	588.651	3.00656	13.6079
FBtr0340022	697	523.764	17.7276	71.3921
FBtr0084461	1064	890.651	5.25691	36
FBtr0079130	888	714.651	33.6677	185
FBtr0091900	595	421.811	3.46912	11.2513
FBtr0299696	440	266.934	0	0
FBtr0343338	2468	2294.65	0	0
FBtr0299697	2058	1884.65	1.24216	18
FBtr0344996	670	496.764	0	0
FBtr0071561	1691	1517.65	0	0
FBtr0084476	4827	4653.65	3.89852	139.495
FBtr0084477	4997	4823.65	0.000136964	0.00507981
FBtr0334770	4940	4766.65	10.0272	367.5
FBtr0073987	2085	1911.65	0.272137	4
FBtr0347275	405	231.959	0.560691	1
FBtr0347276	409	235.959	0	0
FBtr0347277	596	422.811	0	0
FBtr0071334	2954	2780.65	80.4484	1720
FBtr0302022	2451	2277.65	0	0
FBtr0302023	4382	4208.65	0.0309071	1.00015
FBtr0337028	2460	2286.65	0	0
FBtr0300071	1337	1163.65	0.223534	2
FBtr0080544	970	796.651	64.2678	393.664
FBtr0088641	1358	1184.65	143.709	1309
FBtr0340263	1640	1466.65	0	0
FBtr0100481	1580	1406.65	5.97849	64.661
FBtr0299780	1922	1748.65	1.14086	15.339
FBtr0081828	1223	1049.65	0	0
FBtr0075898	3357	3183.65	24.5519	601
FBtr0076530	618	444.811	2.16823	7.41559
FBtr0340709	498	324.845	13.8465	34.5844
FBtr0076959	3661	3487.65	0	0
FBtr0076958	3571	3397.65	0	0
FBtr0076961	3066	2892.65	0	0
FBtr0076960	2832	2658.65	1.07621	22
FBtr0307351	1447	1273.65	2.01037	19.6875
FBtr0082451	3138	2964.65	0.618814	14.1058
FBtr0076138	1353	1179.65	0.522146	4.73598
FBtr0076139	1135	961.651	47.7948	353.397
FBtr0331546	1172	998.651	0.145272	1.11547
FBtr0331547	1316	1142.65	61.7765	542.752
FBtr0085964	2636	2462.65	86.5995	1639.77
FBtr0100407	2897	2723.65	2.22291	46.552
FBtr0301870	2165	1991.65	5.71642e-08	8.75391e-07
FBtr0301871	2177	2003.65	2.92557	45.0711
FBtr0082133	2266	2092.65	0	0
FBtr0332171	2162	1988.65	26.4924	405.084
FBtr0114530	391	217.959	16.7078	28
FBtr0300947	587	413.811	8.6705	27.5874
FBtr0334066	557	383.811	3.52838	10.4126
FBtr0081566	1005	831.651	0	0
FBtr0303649	921	747.651	0.173955	1
FBtr0082167	1281	1107.65	36.2709	308.906
FBtr0345176	1519	1345.65	1.63938	16.962
FBtr0072777	1611	1437.65	135.155	1494
FBtr0075074	1802	1628.65	30.6647	384
FBtr0070564	729	555.709	0.468078	2
FBtr0080398	1020	846.651	152.232	991
FBtr0087592	1486	1312.65	2055.7	20747.9
FBtr0087593	1369	1195.65	23.0096	211.533
FBtr0339955	1662	1488.65	18.692	213.95
FBtr0304021	1481	1307.65	9.40076	94.5191
FBtr0070551	840	666.651	0	0
FBtr0081827	2898	2724.65	64.6314	1354
FBtr0080854	3537	3363.65	47.0754	1217.5
FBtr0343814	4402	4228.65	31.725	1031.5
FBtr0076968	5772	5598.65	0	0
FBtr0301562	5735	5561.65	5.30833	227
FBtr0303841	1379	1205.65	0	0
FBtr0342636	778	604.651	0	0
FBtr0080523	825	651.651	0	0
FBtr0082866	1995	1821.65	17.3491	243
FBtr0070899	3232	3058.65	24.4072	574
FBtr0332507	522	348.811	1.8643	5
FBtr0087060	1464	1290.65	3.32537	33
FBtr0332981	506	332.845	0	0
FBtr0073281	550	376.811	0	0
FBtr0081132	1921	1747.65	12.9488	174
FBtr0085035	965	791.651	0	0
FBtr0071542	1161	987.651	0.263367	2
FBtr0085943	443	269.934	6.26356	13
FBtr0078707	1130	956.651	1.87133	13.7648
FBtr0335215	991	817.651	73.8424	464.235
FBtr0113074	3004	2830.65	0	0
FBtr0087929	3326	3152.65	1.6916	41.0051
FBtr0308613	3219	3045.65	0.52459	12.2847
FBtr0087930	2845	2671.65	1.60745	33.0203
FBtr0305076	2761	2587.65	10.98	218.461
FBtr0100298	3370	3196.65	2.65112	65.1611
FBtr0305077	2889	2715.65	2.73309	57.068
FBtr0071567	2312	2138.65	0	0
FBtr0345356	2134	1960.65	0	0
FBtr0303882	4909	4735.65	4.61626e-05	0.00168087
FBtr0308122	4861	4687.65	6.79221	244.811
FBtr0070099	2279	2105.65	0.0617659	1
FBtr0334012	1508	1334.65	0	0
FBtr0309854	368	194.959	0	0
FBtr0074783	1110	936.651	30.9135	222.633
FBtr0089944	1357	1183.65	14.8336	135
FBtr0345635	1205	1031.65	0	0
FBtr0081376	965	791.651	0	0
FBtr0081697	693	519.764	12.9965	51.9394
FBtr0347362	1295	1121.65	5.52009	47.6067
FBtr0078267	1959	1785.65	4.07875	56
FBtr0080436	1557	1383.65	33.3685	355
FBtr0305673	653	479.764	0	0
FBtr0110767	342	168.959	0	0
FBtr0079827	5339	5165.65	0.00164827	0.0654662
FBtr0079828	4876	4702.65	0.00108905	0.0393782
FBtr0079826	5480	5306.65	5.3311	217.521
FBtr0079825	5535	5361.65	2.362	97.3739
FBtr0080280	1155	981.651	0	0
FBtr0072314	975	801.651	0.162237	1
FBtr0113429	2989	2815.65	0.0461909	1
FBtr0308072	635	461.811	0	0
FBtr0084701	1528	1354.65	0	0
FBtr0084702	1738	1564.65	0	0
FBtr0072129	3070	2896.65	56.4464	1257.18
FBtr0290139	2389	2215.65	0.495609	8.44317
FBtr0290140	2359	2185.65	1.57628	26.4898
FBtr0290141	2561	2387.65	0.91284	16.7583
FBtr0290138	2500	2326.65	0.600902	10.7498
FBtr0290137	2328	2154.65	0.878799	14.559
FBtr0074673	1068	894.651	0.145372	1
FBtr0346019	1146	972.651	0	0
FBtr0070432	5940	5766.65	5.41952	240.298
FBtr0345598	6048	5874.65	0.612518	27.6672
FBtr0343589	5695	5521.65	0	0
FBtr0301515	5724	5550.65	4.96821	212.036
FBtr0302052	2225	2051.65	1.21301	19.1351
FBtr0087770	2184	2010.65	0	0
FBtr0302053	2585	2411.65	0	0
FBtr0310498	5718	5544.65	2.93932	125.31
FBtr0302054	2667	2493.65	19.0746	365.725
FBtr0332947	809	635.651	1298.32	6345.48
FBtr0345627	960	786.651	10.3357	62.5153
FBtr0077256	1156	982.651	0	0
FBtr0339901	2591	2417.65	0.053795	1
FBtr0075655	2292	2118.65	0	0
FBtr0303378	2043	1869.65	0	0
FBtr0333935	1843	1669.65	1.01264	13
FBtr0344235	1866	1692.65	0	0
FBtr0075656	2092	1918.65	0	0
FBtr0072450	1060	886.651	0	0
FBtr0073156	2104	1930.65	0	0
FBtr0330070	2104	1930.65	0	0
FBtr0073155	2039	1865.65	0	0
FBtr0330071	2092	1918.65	0	0
FBtr0304879	476	302.876	0.858818	2
FBtr0346518	380	206.959	0	0
FBtr0300437	876	702.651	0	0
FBtr0085795	6479	6305.65	37.291	1808
FBtr0307593	1134	960.651	0	0
FBtr0307591	716	542.764	0.479241	2
FBtr0307592	1036	862.651	0	0
FBtr0300999	3433	3259.65	3.51507	88.0987
FBtr0085908	3285	3111.65	3.21424	76.9013
FBtr0091829	1023	849.651	0	0
FBtr0088960	1901	1727.65	6.0224	80
FBtr0086221	2127	1953.65	12.0349	180.781
FBtr0086222	1342	1168.65	5.93374	53.3185
FBtr0086219	2032	1858.65	1.15514	16.5081
FBtr0301760	2101	1927.65	10.1333	150.191
FBtr0086220	2076	1902.65	78.5548	1149.2
FBtr0336730	2078	1904.65	0	0
FBtr0070034	4359	4185.65	0	0
FBtr0343167	5461	5287.65	0	0
FBtr0343169	5896	5722.65	0	0
FBtr0343171	5596	5422.65	0	0
FBtr0343168	5756	5582.65	0.209671	9
FBtr0343170	5893	5719.65	0	0
FBtr0273361	1334	1160.65	0.112056	1
FBtr0071166	746	572.709	49.0518	216
FBtr0079333	1470	1296.65	0.401211	4
FBtr0070341	2941	2767.65	0.186729	3.97364
FBtr0310288	2937	2763.65	1.01126	21.4888
FBtr0303043	3782	3608.65	20.0681	556.821
FBtr0303044	2939	2765.65	0.0545429	1.15985
FBtr0310289	3014	2840.65	0	0
FBtr0303045	3780	3606.65	7.91733	219.557
FBtr0074445	712	538.764	0	0
FBtr0339779	1571	1397.65	0.190305	2.0451
FBtr0071575	1081	907.651	26.3654	184
FBtr0085759	704	530.764	31.1199	127
FBtr0329928	3503	3329.65	10.8977	278.995
FBtr0081040	3503	3329.65	10.8977	278.995
FBtr0329927	3334	3160.65	1.55282e-08	3.77365e-07
FBtr0300768	920	746.651	0	0
FBtr0310412	1094	920.651	2.26027	16
FBtr0304727	2576	2402.65	15.6035	288.256
FBtr0083272	1392	1218.65	162.943	1526.79
FBtr0076655	990	816.651	7.48509	47
FBtr0339768	4184	4010.65	8.78767	270.99
FBtr0073403	4036	3862.65	30.0345	892.01
FBtr0081638	914	740.651	27.2178	155
FBtr0331201	1939	1765.65	47.4464	644.129
FBtr0079177	1847	1673.65	123.676	1591.52
FBtr0079175	1691	1517.65	234.226	2733.2
FBtr0307068	2021	1847.65	9.10303	129.321
FBtr0079178	1960	1786.65	5.71383	78.493
FBtr0079176	1553	1379.65	3343.73	35470.3
FBtr0085406	1293	1119.65	9.6412	83
FBtr0076913	404	230.959	0	0
FBtr0345590	697	523.764	0	0
FBtr0075162	1021	847.651	3.52896	23
FBtr0347063	2162	1988.65	0	0
FBtr0334930	700	526.764	0	0
FBtr0083444	704	530.764	0	0
FBtr0347282	1265	1091.65	0	0
FBtr0070924	957	783.651	5.3327	32.1317
FBtr0340026	713	539.764	190.321	789.868
FBtr0301709	1336	1162.65	0	0
FBtr0344010	1351	1177.65	0	0
FBtr0344011	1363	1189.65	0	0
FBtr0344012	1333	1159.65	0	0
FBtr0114510	677	503.764	0	0
FBtr0074873	3841	3667.65	2.03597e-07	5.74147e-06
FBtr0333877	3920	3746.65	3.9706	114.384
FBtr0074875	3818	3644.65	421.267	11805.3
FBtr0074874	3951	3777.65	1.49012	43.2819
FBtr0080782	942	768.651	0	0
FBtr0083479	1046	872.651	69.7494	468
FBtr0073550	1251	1077.65	0	0
FBtr0072813	1107	933.651	27.5296	197.629
FBtr0072814	1240	1066.65	23.0902	189.371
FBtr0071237	3227	3053.65	0.423872	9.95218
FBtr0333146	3006	2832.65	0	0
FBtr0071238	3241	3067.65	0.00202743	0.0478206
FBtr0071236	3101	2927.65	0	0
FBtr0333147	3118	2944.65	0	0
FBtr0088630	2443	2269.65	87.2723	1523
FBtr0079264	483	309.876	77.2264	184
FBtr0331642	3843	3669.65	0	0
FBtr0302038	3725	3551.65	8.78853	240
FBtr0302039	3826	3652.65	0	0
FBtr0080018	3846	3672.65	0	0
